end|index_rows|location|name|parliament_number|party|start|sex
30041949|144||Karl Kenneth Homuth|20|Progressive Conservative|6091945|male
16041945|144||Karl Kenneth Homuth|19|National Government|16051940|male
13061953|155||Karl Kenneth Homuth (died in office)|21|Progressive Conservative|15091949|male
2082015|80|Fredericton|Keith Ashfield|41|Conservative|2062011|male
26032011|80|Fredericton|Keith Ashfield|40|Conservative|18112008|male
1091972|135|Kitchener|Keith Hymmen|28|Liberal|12091968|male
9051974|135|Kitchener|Keith Hymmen|29|Liberal|4011973|male
23041968|154||Keith Hymmen|27|Liberal|18011966|male
27041997|265|Esquimalt—Juan de Fuca|Keith Martin|35|Reform|17011994|male
23052004|30|Esquimalt—Juan de Fuca|Keith Martin|37|Canadian Alliance|29012001|male
26032011|35|Esquimalt—Juan de Fuca|Keith Martin|40|Liberal|18112008|male
22102000|268|Esquimalt—Juan de Fuca|Keith Martin|36|Reform then Canadian Alliance*|22091997|male
29112005|35|Esquimalt—Juan de Fuca|Keith Martin|38|Liberal|4102004|male
7092008|276|Esquimalt—Juan de Fuca|Keith Martin|39|Liberal|3042006|male
9071984|115|Cochrane|Keith Penner|32|Liberal|14041980|male
1101988|115|Liberal|Keith Penner|33|Cochrane|5111984|male
14121979|115|Cochrane|Keith Penner|31|Liberal|9101979|male
1091972|176|Thunder Bay|Keith Penner|28|Liberal|12091968|male
20112019|19|Edmonton West|Kelly McCauley|43|Conservative|21102019|male
11092019|19|Edmonton West|Kelly McCauley|42|Conservative|3122015|male
8091993|185|St. Catharines|Ken Atkinson|34|Progressive Conservative|12121988|male
29112005|195|Thunder Bay—Rainy River|Ken Boshcoff|38|Liberal|4102004|male
7092008|196|Thunder Bay—Rainy River|Ken Boshcoff|39|Liberal|3042006|male
26032011|208|York Centre|Ken Dryden|40|Liberal|18112008|male
29112005|208|York Centre|Ken Dryden|38|Liberal|4102004|male
7092008|209|York Centre|Ken Dryden|39|Liberal|3042006|male
27041997|249|Elk Island|Ken Epp|35|Reform|17011994|male
23052004|15|Elk Island|Ken Epp|37|Canadian Alliance|29012001|male
22102000|253|Elk Island|Ken Epp|36|Reform then Canadian Alliance*|22091997|male
29112005|16|Edmonton—Sherwood Park|Ken Epp|38|Conservative|4102004|male
7092008|256|Edmonton—Sherwood Park|Ken Epp|39|Conservative|3042006|male
11092019|46|Fleetwood—Port Kells|Ken Hardie|42|Liberal|3122015|male
20112019|46|Fleetwood—Port Kells|Ken Hardie|43|Liberal|21102019|male
9051974|140|Lincoln|Ken Higson|29|Progressive Conservative|4011973|male
8091993|251|Macleod|Ken Hughes|34|Progressive Conservative|12121988|male
8091993|176|Sarnia—Lambton|Ken James|34|Progressive Conservative|12121988|male
11092019|100|Avalon|Ken McDonald|42|Liberal|3122015|male
20112019|100|Avalon|Ken McDonald|43|Liberal|21102019|male
8091993|124|Elgin|Ken Monteith|34|Progressive Conservative|12121988|male
6021963|255||Ken More|25|Progressive Conservative|27091962|male
19041962|255||Ken More|24|Progressive Conservative|12051958|male
23041968|255||Ken More|27|Progressive Conservative|18011966|male
8091965|255||Ken More|26|Progressive Conservative|16051963|male
9071984|127|Etobicoke—Lakeshore|Ken Robinson|32|Liberal|14041980|male
1091972|136|Lakeshore|Ken Robinson|28|Liberal|12091968|male
14121979|127|Etobicoke—Lakeshore|Ken Robinson|31|Liberal|9101979|male
26031979|178|Toronto-Lakeshore|Ken Robinson|30|Liberal|30091974|male
8091993|122|Durham|Ken Stevenson|34|Progressive Conservative|12121988|male
2082015|30|Burnaby—Douglas|Kennedy Stewart|41|NDP|2062011|male
11092019|36|Burnaby South|Kennedy Stewart (until September 14, 2018)|42|NDP|3122015|male
14121979|161|Ottawa West|Kenneth Binks|31|Progressive Conservative|9101979|male
30041949|122||Kenneth Daniel|20|Progressive Conservative|6091945|male
26031979|230|Lethbridge|Kenneth Earl Hurlburt|30|Progressive Conservative|30091974|male
9051974|230|Lethbridge|Kenneth Earl Hurlburt|29|Progressive Conservative|4011973|male
14121979|146|Lincoln|Kenneth Higson|31|Progressive Conservative|9101979|male
1101988|171|Progressive Conservative|Kenneth James|33|Sarnia|5111984|male
25011940|64||Kenneth Judson Cochrane|18|Liberal|6021936|male
9071984|249|Wetaskiwin|Kenneth Schellenberger|32|Progressive Conservative|14041980|male
14121979|249|Wetaskiwin|Kenneth Schellenberger|31|Progressive Conservative|9101979|male
1101988|249|Progressive Conservative|Kenneth Schellenberger|33|Wetaskiwin|5111984|male
26031979|238|Wetaskiwin|Kenneth Schellenberger|30|Progressive Conservative|30091974|male
9051974|238|Wetaskiwin|Kenneth Schellenberger|29|Progressive Conservative|4011973|male
20112019|65|Steveston—Richmond East|Kenny Chiu|43|Conservative|21102019|male
11092019|3|Calgary Centre|Kent Hehr|42|Liberal|3122015|male
20112019|14|Edmonton Griesbach|Kerry Diotte|43|Conservative|21102019|male
11092019|14|Edmonton Griesbach|Kerry Diotte|42|Conservative|3122015|male
11092019|87|Winnipeg North|Kevin Lamoureux|42|Liberal|3122015|male
2082015|75|Winnipeg North|Kevin Lamoureux|41|Liberal|2062011|male
20112019|87|Winnipeg North|Kevin Lamoureux|43|Liberal|21102019|male
23052004|8|Crowfoot|Kevin Sorenson|37|Canadian Alliance|29012001|male
11092019|1|Battle River—Crowfoot|Kevin Sorenson|42|Conservative|3122015|male
26032011|8|Crowfoot|Kevin Sorenson|40|Conservative|18112008|male
2082015|8|Crowfoot|Kevin Sorenson|41|Conservative|2062011|male
29112005|9|Crowfoot|Kevin Sorenson|38|Conservative|4102004|male
7092008|249|Crowfoot|Kevin Sorenson|39|Conservative|3042006|male
11092019|330|Saskatoon—Grasswood|Kevin Waugh|42|Conservative|3122015|male
20112019|330|Saskatoon—Grasswood|Kevin Waugh|43|Conservative|21102019|male
30041949|56||King Hazen|20|Progressive Conservative|6091945|male
20112019|113|Kings—Hants|Kody Blois|43|Liberal|21102019|male
11092019|184|Newmarket—Aurora|Kyle Peterson|42|Liberal|3122015|male
2082015|113|Brampton West|Kyle Seeback|41|Conservative|2062011|male
20112019|140|Dufferin—Caledon|Kyle Seeback|43|Conservative|21102019|male
23052004|300|Yukon|Larry Bagnell|37|Liberal|29012001|male
11092019|337|Yukon|Larry Bagnell|42|Liberal|3122015|male
26032011|307|Yukon|Larry Bagnell|40|Liberal|18112008|male
20112019|337|Yukon|Larry Bagnell|43|Liberal|21102019|male
29112005|307|Yukon|Larry Bagnell|38|Liberal|4102004|male
7092008|307|Yukon|Larry Bagnell|39|Liberal|3042006|male
26031979|142|Middlesex—London—Lambton|Larry Condon|30|Liberal|30091974|male
11092019|76|Brandon—Souris|Larry Maguire|42|Conservative|3122015|male
20112019|76|Brandon—Souris|Larry Maguire|43|Conservative|21102019|male
27041997|139|Hastings—Frontenac—Lennox and Addington|Larry McCormick|35|Liberal|17011994|male
23052004|134|Hastings—Frontenac—Lennox and Addington|Larry McCormick|37|Liberal|29012001|male
22102000|138|Hastings—Frontenac—Lennox and Addington|Larry McCormick|36|Liberal|22091997|male
11092019|131|Bruce—Grey—Owen Sound|Larry Miller|42|Conservative|3122015|male
2082015|115|Bruce—Grey—Owen Sound|Larry Miller|41|Conservative|2062011|male
26032011|115|Bruce—Grey—Owen Sound|Larry Miller|40|Conservative|18112008|male
29112005|115|Bruce—Grey—Owen Sound|Larry Miller|38|Conservative|4102004|male
7092008|116|Bruce—Grey—Owen Sound|Larry Miller|39|Conservative|3042006|male
8091993|226|Regina—Wascana|Larry Schneider|34|Progressive Conservative|12121988|male
30041949|141||Larry Skey|20|Progressive Conservative|6091945|male
23052004|290|Regina—Lumsden—Lake Centre|Larry Spencer|37|Canadian Alliance|29012001|male
27041997|37|Beauharnois—Salaberry|Laurent Lavigne|35|Bloc Québécois|17011994|male
9071984|204|Dauphin|Laverne Lewycky|32|New Democrat|14041980|male
26032011|267|Pontiac|Lawrence Cannon|40|Conservative|18112008|male
7092008|83|Pontiac|Lawrence Cannon|39|Conservative|3042006|male
8091965|245||Lawrence E. Watson|26|Progressive Conservative|16051963|male
19041962|11||Lawrence Kindt|24|Progressive Conservative|12051958|male
6021963|11||Lawrence Kindt|25|Progressive Conservative|27091962|male
8091965|11||Lawrence Kindt|26|Progressive Conservative|16051963|male
23041968|11||Lawrence Kindt|27|Progressive Conservative|18011966|male
27041997|7|Cardigan|Lawrence MacAulay|35|Liberal|17011994|male
23052004|205|Cardigan|Lawrence MacAulay|37|Liberal|29012001|male
11092019|239|Cardigan|Lawrence MacAulay|42|Liberal|3122015|male
8091993|7|Cardigan|Lawrence MacAulay|34|Liberal|12121988|male
26032011|212|Cardigan|Lawrence MacAulay|40|Liberal|18112008|male
20112019|239|Cardigan|Lawrence MacAulay|43|Liberal|21102019|male
2082015|212|Cardigan|Lawrence MacAulay|41|Liberal|2062011|male
29112005|212|Cardigan|Lawrence MacAulay|38|Liberal|4102004|male
7092008|18|Cardigan|Lawrence MacAulay|39|Liberal|3042006|male
22102000|7|Cardigan|Lawrence MacAulay|36|Liberal|22091997|male
23052004|88|Labrador|Lawrence O'Brien|37|Liberal|29012001|male
22102000|4|Labrador|Lawrence O'Brien|36|Liberal|22091997|male
29112005|91|Labrador|Lawrence O'Brien|38|Liberal|4102004|male
1101988|12|Progressive Conservative|Lawrence O'Neil|33|Cape Breton Highlands—Canso|5111984|male
6021963|85||Lawrence Pennell|25|Liberal|27091962|male
8091965|85||Lawrence Pennell|26|Liberal|16051963|male
23041968|85||Lawrence Pennell|27|Liberal|18011966|male
2082015|68|Elmwood—Transcona|Lawrence Toet|41|Conservative|2062011|male
23041968|245||Lawrence Watson|27|Progressive Conservative|18011966|male
1101988|169|Liberal|Len Hopkins|33|Renfrew—Nipissing—Pembroke|5111984|male
9071984|169|Renfrew—Nipissing—Pembroke|Len Hopkins|32|Liberal|14041980|male
27041997|174|Renfrew—Nipissing—Pembroke|Len Hopkins|35|Liberal|17011994|male
1091972|164|Renfrew North|Len Hopkins|28|Liberal|12091968|male
8091993|174|Renfrew|Len Hopkins|34|Liberal|12121988|male
14121979|169|Renfrew—Nipissing—Pembroke|Len Hopkins|31|Liberal|9101979|male
26031979|163|Renfrew North—Nipissing East|Len Hopkins|30|Liberal|30091974|male
9051974|164|Renfrew North—Nipissing East|Len Hopkins|29|Liberal|4011973|male
23041968|140||Len Hopkins|27|Liberal|18011966|male
27041997|232|The Battlefords—Meadow Lake|Len Taylor|35|New Democrat|17011994|male
8091993|232|The Battlefords—Meadow Lake|Len Taylor|34|New Democrat|12121988|male
11092019|4|Calgary Confederation|Len Webber|42|Conservative|3122015|male
20112019|4|Calgary Confederation|Len Webber|43|Conservative|21102019|male
16041945|189||Leo Kemner Laflamme|19|Liberal|16051940|male
27041997|256|Vegreville|Leon Benoit|35|Reform|17011994|male
23052004|16|Lakeland|Leon Benoit|37|Canadian Alliance|29012001|male
26032011|23|Vegreville—Wainwright|Leon Benoit|40|Conservative|18112008|male
2082015|23|Vegreville—Wainwright|Leon Benoit|41|Conservative|2062011|male
22102000|254|Lakeland|Leon Benoit|36|Reform then Canadian Alliance*|22091997|male
29112005|23|Vegreville—Wainwright|Leon Benoit|38|Conservative|4102004|male
7092008|264|Vegreville—Wainwright|Leon Benoit|39|Conservative|3042006|male
19041962|177||Leon David Crestohl|24|Liberal|12051958|male
6021963|177||Leon David Crestohl|25|Liberal|27091962|male
1021958|177||Leon David Crestohl|23|Liberal|14101957|male
12041957|177||Leon David Crestohl|22|Liberal|12111953|male
26031979|26|Moncton|Leonard C. Jones|30|Independent|30091974|male
9071984|216|Assiniboia|Leonard Gustafson|32|Progressive Conservative|14041980|male
1101988|216|Progressive Conservative|Leonard Gustafson|33|Assiniboia|5111984|male
14121979|216|Assiniboia|Leonard Gustafson|31|Progressive Conservative|9101979|male
8091993|230|Souris—Moose Mountain|Leonard Gustafson|34|Progressive Conservative|12121988|male
1091972|247|Kamloops—Cariboo|Leonard Marchand|28|Liberal|12091968|male
26031979|247|Kamloops—Cariboo|Leonard Marchand|30|Liberal|30091974|male
9051974|247|Kamloops—Cariboo|Leonard Marchand|29|Liberal|4011973|male
6021963|166||Leonard Patrick (Red) Kelly|25|Liberal|27091962|male
8091965|166||Leonard Patrick (Red) Kelly|26|Liberal|16051963|male
12041957|69||Leonard Stick|22|Liberal|12111953|male
13061953|67||Leonard Stick|21|Liberal|15091949|male
1021958|69||Leonard Stick|23|Liberal|14101957|male
16041945|48||Leslie Alexander Mutch|19|Liberal|16051940|male
13061953|49||Leslie Alexander Mutch|21|Liberal|15091949|male
8091993|224|Regina—Lumsden|Leslie Benjamin|34|New Democrat|12121988|male
26031979|215|Regina—Lake Centre|Leslie Benjamin|30|New Democrat|30091974|male
1101988|224|New Democrat|Leslie Benjamin|33|Regina West|5111984|male
9051974|215|Regina—Lake Centre|Leslie Benjamin|29|New Democrat|4011973|male
14081935|202||Leslie Gordon Bell|17|Conservative|9091930|male
25011940|48||Leslie Mutch|18|Liberal|6021936|male
30041949|48||Leslie Mutch|20|Liberal|6091945|male
12041957|82||Lester B. Pearson|22|Liberal|12111953|male
19041962|82||Lester B. Pearson|24|Liberal|12051958|male
6021963|82||Lester B. Pearson|25|Liberal|27091962|male
13061953|81||Lester B. Pearson|21|Liberal|15091949|male
8091965|82||Lester B. Pearson|26|Liberal|16051963|male
1021958|82||Lester B. Pearson|23|Liberal|14101957|male
23041968|82||Lester B. Pearson|27|Liberal|18011966|male
23041968|258||Lewis Brand|27|Progressive Conservative|18011966|male
19041962|112||Lewis Elston Cardiff|24|Progressive Conservative|12051958|male
6021963|112||Lewis Elston Cardiff|25|Progressive Conservative|27091962|male
13061953|112||Lewis Elston Cardiff|21|Progressive Conservative|15091949|male
16041945|102||Lewis Elston Cardiff|19|National Government|16051940|male
8091965|112||Lewis Elston Cardiff|26|Progressive Conservative|16051963|male
30041949|146||Lewis Menary|20|Progressive Conservative|6091945|male
14081935|58||Lewis Wilkieson Johnstone|17|Conservative|9091930|male
9071984|136|Hamilton West|Lincoln Alexander|32|Progressive Conservative|14041980|male
1091972|128|Hamilton West|Lincoln Alexander|28|Progressive Conservative|12091968|male
14121979|136|Hamilton West|Lincoln Alexander|31|Progressive Conservative|9101979|male
26031979|128|Hamilton West|Lincoln Alexander|30|Progressive Conservative|30091974|male
9051974|128|Hamilton West|Lincoln Alexander|29|Progressive Conservative|4011973|male
30041949|216||Lionel Bertrand|20|Liberal|6091945|male
13061953|235||Lionel Bertrand|21|Liberal|15091949|male
16041945|215||Lionel Bertrand|19|Independent Liberal|16051940|male
12041957|240||Lionel Bertrand|22|Liberal|12111953|male
19041962|200||Lionel Chevrier|24|Liberal|12051958|male
6021963|200||Lionel Chevrier|25|Liberal|27091962|male
13061953|148||Lionel Chevrier|21|Liberal|15091949|male
30041949|139||Lionel Chevrier|20|Liberal|6091945|male
25011940|139||Lionel Chevrier|18|Liberal|6021936|male
1021958|200||Lionel Chevrier|23|Liberal|14101957|male
16041945|138||Lionel Chevrier|19|Liberal|16051940|male
8091965|200||Lionel Chevrier (resigned 27 December 1963)|26|Liberal|16051963|male
12041957|148||Lionel Chevrier (until Saint Lawrence Seaway appointment)|22|Liberal|12111953|male
13061953|152||Lionel Conacher|21|Liberal|15091949|male
12041957|152||Lionel Conacher (died in office)|22|Liberal|12111953|male
9071984|214|Winnipeg—Fort Garry|Lloyd Axworthy|32|Liberal|14041980|male
27041997|218|Winnipeg South Centre|Lloyd Axworthy|35|Liberal|17011994|male
1101988|214|Liberal|Lloyd Axworthy|33|Winnipeg—Fort Garry|5111984|male
14121979|214|Winnipeg—Fort Garry|Lloyd Axworthy|31|Liberal|9101979|male
8091993|218|Winnipeg South Centre|Lloyd Axworthy|34|Liberal|12121988|male
22102000|222|Winnipeg South Centre|Lloyd Axworthy|36|Liberal|22091997|male
9071984|20|South Shore|Lloyd Crouse|32|Progressive Conservative|14041980|male
1101988|20|Progressive Conservative|Lloyd Crouse|33|South Shore|5111984|male
19041962|80||Lloyd Crouse|24|Progressive Conservative|12051958|male
6021963|80||Lloyd Crouse|25|Progressive Conservative|27091962|male
1091972|20|South Shore|Lloyd Crouse|28|Progressive Conservative|12091968|male
14121979|20|South Shore|Lloyd Crouse|31|Progressive Conservative|9101979|male
9051974|20|South Shore|Lloyd Crouse|29|Progressive Conservative|4011973|male
8091965|80||Lloyd Crouse|26|Progressive Conservative|16051963|male
26031979|20|South Shore|Lloyd Crouse|30|Progressive Conservative|30091974|male
1021958|80||Lloyd Crouse|23|Progressive Conservative|14101957|male
23041968|80||Lloyd Crouse|27|Progressive Conservative|18011966|male
11092019|150|Guelph|Lloyd Longfield|42|Liberal|3122015|male
20112019|150|Guelph|Lloyd Longfield|43|Liberal|21102019|male
29112005|114|Brant|Lloyd St. Amand|38|Liberal|4102004|male
